"order_id","branch_name","is_customer","customer_id","customer_profession","customer_income","purchase_date","purchase_time","product_line","unit_price","quantity","tax_amount","customer_gender","payment_method"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2019-02-23,"04:39:32","59","71.91","5","57.53","female","CliQ"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2020-08-05,"06:35:58","47","81.68","3","39.21","female","Cash"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2019-12-20,"03:44:21","36","30.57","10","48.91","female","Visa"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2016-12-24,"13:00:21","50","74.77","3","35.89","female","Visa"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2022-09-02,"17:34:34","26","76.48","6","73.42","female","Cash"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2020-06-08,"17:21:45","35","16.45","7","18.42","female","Visa"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2021-10-02,"11:24:49","52","69.27","5","55.42","female","Cash"
"Irbid 32","Irbid","TRUE","267","Government Employee","10148.92",2015-01-26,"07:43:20","57","57.81","3","27.75","female","CliQ"
"Irbid 33","Irbid","FALSE","370","Lawyer","40830.97",2024-02-17,"08:52:34","6","60.15","2","19.25","male","Cash"
"Irbid 33","Irbid","FALSE","370","Lawyer","40830.97",2018-09-11,"20:30:18","16","80.45","2","25.74","male","Visa"
"Irbid 34","Irbid","TRUE","415","Government Employee","9530.85",2024-09-28,"22:47:48","8","85.03","1","13.6","female","Visa"
"Irbid 34","Irbid","TRUE","415","Government Employee","9530.85",2018-09-07,"02:55:06","42","33.54","5","26.83","female","Cash"
"Irbid 34","Irbid","TRUE","415","Government Employee","9530.85",2019-03-27,"15:26:25","46","96.64","1","15.46","female","CliQ"
"Irbid 34","Irbid","TRUE","415","Government Employee","9530.85",2015-10-19,"05:29:01","31","38.24","9","55.07","female","CliQ"
"Irbid 34","Irbid","TRUE","415","Government Employee","9530.85",2023-06-22,"06:07:12","51","61.84","6","59.37","female","Visa"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2024-01-08,"03:29:05","39","33.21","3","15.94","male","Visa"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2023-03-09,"14:59:43","23","25.11","5","20.09","male","Cash"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2024-01-06,"01:57:57","26","81.78","4","52.34","male","Cash"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2023-12-12,"23:20:06","16","15.06","2","4.82","male","Cash"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2023-06-15,"02:25:12","50","48.02","3","23.05","male","Visa"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2024-03-07,"15:30:00","30","47.54","5","38.03","male","CliQ"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2024-11-08,"05:03:43","21","75.3","3","36.14","male","CliQ"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2023-01-11,"22:12:13","36","41.85","5","33.48","male","CliQ"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2021-06-24,"23:02:21","25","10.74","6","10.31","male","CliQ"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2022-01-18,"16:59:18","59","66.84","3","32.08","male","Cash"
"Irbid 35","Irbid","TRUE","358","Government Employee","8684.17",2020-09-04,"07:39:20","12","9.91","3","4.76","male","Visa"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2022-11-30,"02:13:51","60","31.7","2","10.14","male","Cash"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2022-04-16,"16:41:44","20","8.48","5","6.78","male","Cash"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2023-02-02,"14:56:11","41","80.73","1","12.92","male","Visa"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2020-11-24,"12:31:18","59","40.56","3","19.47","male","CliQ"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2019-08-01,"03:00:03","7","74.89","2","23.96","male","CliQ"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2018-04-08,"21:24:57","53","86.08","5","68.86","male","Visa"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2022-11-01,"02:50:33","32","53.95","3","25.9","male","Visa"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2023-01-09,"23:22:41","44","12.11","7","13.56","male","Cash"
"Irbid 36","Irbid","TRUE","436","Government Employee","8482.12",2024-08-11,"14:38:30","21","26.14","5","20.91","male","CliQ"
"Irbid 37","Irbid","FALSE","442","Manager","33740.09",2024-07-05,"10:17:23","2","49.25","4","31.52","male","CliQ"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2021-04-01,"17:54:33","16","40.49","6","38.87","female","CliQ"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2023-05-24,"01:51:14","2","54.61","6","52.43","female","Cash"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2023-05-22,"21:36:01","44","66.36","5","53.09","female","Cash"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2017-01-10,"08:47:07","60","41.4","5","33.12","female","Cash"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2024-04-16,"12:42:13","20","34.52","6","33.14","female","Visa"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2023-11-11,"18:48:38","46","37.08","7","41.53","female","CliQ"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2022-05-19,"08:55:59","1","85.3","7","95.54","female","Visa"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2023-03-14,"11:55:25","17","82.53","7","92.43","female","CliQ"
"Ajloun 1","Ajloun","FALSE","296","Engineer","32456.48",2019-10-01,"00:59:24","50","53.04","5","42.43","female","CliQ"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2020-10-05,"01:11:43","31","59.32","8","75.93","male","CliQ"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2023-07-16,"17:11:32","59","82.07","3","39.39","male","Cash"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2023-09-30,"14:17:42","46","24.5","3","11.76","male","Cash"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2018-07-18,"03:14:24","57","56.53","4","36.18","male","CliQ"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2015-12-18,"17:45:40","15","7.67","6","7.36","male","Cash"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2024-02-11,"02:13:46","16","72.81","2","23.3","male","CliQ"
"Ajloun 2","Ajloun","TRUE","258","Teacher","14697.81",2022-02-17,"03:15:13","30","82.78","3","39.73","male","Cash"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2024-01-09,"22:52:59","34","19.7","6","18.91","male","CliQ"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2020-10-29,"11:43:07","14","62.92","5","50.34","male","CliQ"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2023-07-01,"15:19:49","6","78.74","3","37.8","male","Cash"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2023-03-16,"02:00:37","23","26.39","5","21.11","male","CliQ"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2023-07-25,"16:36:02","21","20.15","6","19.34","male","Cash"
"Ajloun 3","Ajloun","FALSE","123","Doctor","43385.75",2024-09-16,"07:55:29","1","63.4","1","10.14","male","Cash"
"Ajloun 4","Ajloun","FALSE","489","Government Employee","8047.27",2023-10-13,"22:14:38","17","75.41","6","72.39","female","CliQ"
"Jerash 1","Jerash","FALSE","268","Engineer","29325.12",2022-06-28,"04:17:50","9","87.92","1","14.07","male","Cash"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2023-06-26,"18:22:10","12","7.24","9","10.43","female","Visa"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2020-03-24,"23:58:28","9","37.27","7","41.74","female","Cash"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2024-08-26,"12:52:31","16","64.06","4","41","female","Visa"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2023-01-21,"21:32:07","28","5.52","10","8.83","female","Visa"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2020-06-07,"09:40:52","57","92.93","5","74.34","female","CliQ"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2018-09-03,"11:09:10","13","75.69","2","24.22","female","Visa"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2016-12-13,"03:14:25","7","66.24","4","42.39","female","CliQ"
"Jerash 2","Jerash","FALSE","233","Salesperson","12084.52",2019-02-04,"10:53:02","3","72.57","6","69.67","female","Cash"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2020-04-16,"19:45:30","37","98.68","3","47.37","male","Cash"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2024-11-23,"12:09:37","47","54.55","2","17.46","male","Visa"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2022-02-09,"22:18:31","19","89.39","1","14.3","male","CliQ"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2018-05-22,"18:52:46","54","81.82","4","52.36","male","CliQ"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2018-02-04,"13:12:15","7","10.4","1","1.66","male","Cash"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2021-10-16,"15:24:02","28","64.99","6","62.39","male","Visa"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2023-05-27,"11:11:58","16","96.43","1","15.43","male","Cash"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2018-08-18,"18:39:39","5","19.77","4","12.65","male","Visa"
"Jerash 3","Jerash","TRUE","344","Government Employee","9057.82",2023-08-21,"02:21:59","24","50.72","4","32.46","male","Visa"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2017-07-09,"07:57:20","14","37.62","4","24.08","male","Cash"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2024-06-18,"23:15:28","7","18.97","5","15.18","male","CliQ"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2024-07-20,"08:15:08","45","63.23","1","10.12","male","CliQ"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2018-01-01,"15:00:30","31","78.25","1","12.52","male","Visa"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2023-06-18,"05:52:45","3","83.41","3","40.04","male","CliQ"
"Jerash 4","Jerash","FALSE","421","Retired","5751.59",2023-03-29,"22:49:24","34","19.72","7","22.09","male","CliQ"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2024-08-14,"09:55:07","26","75.93","4","48.6","male","CliQ"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2022-10-13,"01:40:24","43","60.05","1","9.61","male","Visa"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2018-01-01,"19:14:12","1","13.29","8","17.01","male","CliQ"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2019-08-12,"11:35:23","47","88.73","4","56.79","male","CliQ"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2022-08-21,"11:28:42","39","75.75","4","48.48","male","Cash"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2023-09-16,"04:18:48","29","78.98","3","37.91","male","Cash"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2018-07-08,"23:14:47","22","92.71","1","14.83","male","Cash"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2022-04-25,"19:01:09","23","43.84","3","21.04","male","Visa"
"Jerash 5","Jerash","TRUE","392","Doctor","42248.17",2024-10-05,"11:42:16","31","47.48","5","37.98","male","CliQ"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2023-02-21,"02:25:27","32","19.53","8","25","female","Cash"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2023-09-15,"09:45:14","50","10.08","8","12.9","female","Cash"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2019-06-03,"04:50:41","44","65.43","9","94.22","female","Visa"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2022-02-19,"18:18:39","6","27.83","5","22.26","female","Visa"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2015-01-08,"02:25:25","42","56","7","62.72","female","CliQ"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2023-12-20,"02:16:16","17","71.41","7","79.98","female","Visa"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2024-04-04,"03:15:21","40","19.2","7","21.5","female","Cash"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2022-04-18,"18:18:51","24","26.32","4","16.84","female","Visa"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2023-03-30,"22:35:18","39","34.24","6","32.87","female","Cash"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2022-01-18,"08:42:14","14","67.49","9","97.19","female","Cash"
"Mafraq 1","Mafraq","TRUE","428","Lawyer","35686.97",2023-05-23,"03:45:06","11","94.37","5","75.5","female","CliQ"
"Mafraq 2","Mafraq","FALSE","160","Government Employee","9108.65",2022-02-27,"08:48:18","27","33.77","2","10.81","male","Visa"
"Mafraq 2","Mafraq","FALSE","160","Government Employee","9108.65",2019-10-06,"17:54:18","21","55.99","3","26.88","male","CliQ"
"Mafraq 2","Mafraq","FALSE","160","Government Employee","9108.65",2022-10-18,"15:33:13","23","23.32","4","14.92","male","CliQ"
"Mafraq 2","Mafraq","FALSE","160","Government Employee","9108.65",2024-11-17,"16:31:20","16","61.1","3","29.33","male","Visa"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2022-01-27,"15:08:11","28","35.33","2","11.31","male","CliQ"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2017-10-23,"16:32:46","30","43.89","5","35.11","male","Visa"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2015-01-17,"11:33:18","23","56.83","4","36.37","male","Visa"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2022-02-19,"13:13:30","33","35.13","5","28.1","male","CliQ"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2024-12-05,"03:41:10","10","27","5","21.6","male","CliQ"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2018-08-26,"21:08:22","48","27.85","1","4.46","male","Visa"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2023-04-26,"18:25:37","7","95.03","1","15.2","male","Cash"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2023-12-11,"19:22:04","38","65.95","7","73.86","male","Visa"
"Mafraq 3","Mafraq","TRUE","104","Government Employee","7635.54",2023-04-24,"01:50:04","58","84.84","3","40.72","male","CliQ"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2020-12-28,"21:49:58","18","26.86","4","17.19","female","Cash"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2022-05-10,"18:42:38","30","83.33","5","66.66","female","CliQ"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2022-08-06,"13:15:46","17","55.23","7","61.86","female","Visa"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2024-10-25,"15:41:29","32","78.96","7","88.44","female","Visa"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2020-06-12,"08:13:40","20","8.57","7","9.6","female","Visa"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2022-04-07,"11:22:44","45","51.54","9","74.22","female","Cash"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2021-01-07,"21:10:12","14","8.5","8","10.88","female","Cash"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2021-06-05,"02:24:42","56","20.7","8","26.5","female","CliQ"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2016-02-03,"01:07:53","2","25.16","7","28.18","female","CliQ"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2023-02-22,"11:17:32","38","88.76","7","99.41","female","Cash"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2021-12-02,"05:18:58","28","60.7","8","77.7","female","Cash"
"Mafraq 4","Mafraq","FALSE","261","Manager","36889.27",2023-11-13,"16:23:02","43","72.77","4","46.57","female","Cash"
"Mafraq 5","Mafraq","FALSE","246","Manager","27262.78",2024-04-12,"19:26:24","30","31.61","6","30.35","male","CliQ"
"Mafraq 5","Mafraq","FALSE","246","Manager","27262.78",2016-04-26,"06:01:10","14","79.61","1","12.74","male","CliQ"
"Mafraq 6","Mafraq","FALSE","351","Government Employee","9506.04",2022-04-11,"11:54:42","27","40.45","1","6.47","male","Visa"
"Mafraq 6","Mafraq","FALSE","351","Government Employee","9506.04",2023-03-18,"15:29:20","10","76.5","1","12.24","male","Cash"
"Mafraq 6","Mafraq","FALSE","351","Government Employee","9506.04",2024-12-26,"07:38:38","26","97.79","3","46.94","male","CliQ"
"Mafraq 6","Mafraq","FALSE","351","Government Employee","9506.04",2017-03-23,"00:18:32","52","30.7","5","24.56","male","Visa"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2024-06-13,"09:13:05","50","65.67","5","52.54","male","Visa"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2022-06-26,"09:45:35","29","80.36","2","25.72","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2019-04-10,"09:41:57","26","81.25","3","39","male","CliQ"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2023-10-09,"13:51:02","38","59.45","2","19.02","male","CliQ"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2019-06-12,"21:02:31","60","92.95","3","44.62","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2019-06-24,"21:08:30","35","86","1","13.76","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2022-04-30,"18:48:15","17","59.94","3","28.77","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2024-03-03,"22:12:35","34","35.78","4","22.9","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2022-11-13,"14:33:19","2","35.17","4","22.51","male","Cash"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2024-02-08,"01:37:32","57","36.38","5","29.1","male","CliQ"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2023-10-07,"13:32:16","51","50.75","2","16.24","male","CliQ"
"Mafraq 7","Mafraq","TRUE","320","Lawyer","30770.45",2024-12-20,"12:37:01","32","54.62","4","34.96","male","Cash"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2022-05-20,"20:16:49","26","62.15","3","29.83","female","Cash"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2023-09-29,"08:04:15","42","85.47","3","41.03","female","Cash"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2022-07-03,"20:30:58","57","8.76","6","8.41","female","CliQ"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2018-11-22,"02:09:30","55","68.27","5","54.62","female","Cash"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2022-07-06,"11:41:34","5","15.95","5","12.76","female","Visa"
"Mafraq 8","Mafraq","TRUE","34","Retired","6076.8",2022-03-19,"09:48:56","51","12.41","9","17.87","female","CliQ"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2023-10-07,"19:29:28","57","16.46","9","23.7","female","CliQ"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2024-04-19,"09:09:20","7","36.04","3","17.3","female","CliQ"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2022-10-07,"20:21:32","35","94.11","4","60.23","female","Cash"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2018-10-05,"19:57:18","30","31","1","4.96","female","CliQ"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2023-07-08,"13:49:20","16","26.7","5","21.36","female","Visa"
"Mafraq 9","Mafraq","FALSE","237","Retired","6373.22",2016-01-19,"03:24:19","10","65.66","5","52.53","female","Cash"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2023-05-31,"14:28:23","39","19.86","5","15.89","male","Cash"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2019-08-30,"15:40:55","54","93.35","7","104.55","male","Cash"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2023-09-22,"02:15:53","21","84.8","1","13.57","male","Visa"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2024-06-05,"08:14:10","25","83.68","1","13.39","male","CliQ"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2023-02-19,"00:10:12","20","23.72","5","18.98","male","CliQ"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2022-01-17,"10:49:35","46","78.08","5","62.46","male","Cash"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2024-10-20,"15:49:44","47","68.77","2","22.01","male","Cash"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2023-08-24,"23:10:31","5","39.01","6","37.45","male","CliQ"
"Mafraq 10","Mafraq","TRUE","70","Teacher","15119.25",2019-01-04,"15:07:53","31","67.28","1","10.76","male","CliQ"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2024-06-13,"21:38:34","46","51.51","3","24.72","male","CliQ"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2023-10-07,"05:52:42","12","93.31","1","14.93","male","Cash"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2022-11-01,"21:19:54","50","17.72","7","19.85","male","Cash"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2017-08-22,"17:10:56","18","53.64","4","34.33","male","CliQ"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2018-06-16,"08:31:07","54","94.73","2","30.31","male","CliQ"
"Mafraq 11","Mafraq","FALSE","130","Government Employee","10878.05",2022-07-06,"05:39:43","29","10.72","6","10.29","male","CliQ"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2015-10-31,"17:47:32","29","71.31","3","34.23","male","Cash"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2016-07-11,"00:01:52","1","75.69","4","48.44","male","Visa"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2022-04-18,"08:15:49","31","55.93","4","35.8","male","CliQ"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2023-04-04,"11:35:04","25","46.33","3","22.24","male","Cash"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2023-04-22,"21:39:23","40","64.32","1","10.29","male","Cash"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2016-10-17,"01:35:18","6","67.19","4","43","male","Cash"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2024-10-13,"20:58:07","20","87.47","1","14","male","Cash"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2022-05-25,"17:14:55","28","34.26","1","5.48","male","Visa"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2022-02-17,"12:38:36","50","90.46","2","28.95","male","Visa"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2024-10-16,"07:28:48","10","84.88","1","13.58","male","Visa"
"Mafraq 12","Mafraq","TRUE","284","Salesperson","13234.96",2023-07-04,"08:29:03","5","17.78","5","14.22","male","Visa"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2022-05-30,"15:19:41","52","30.78","3","14.77","male","Visa"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2024-08-08,"03:00:43","56","94.16","6","90.39","male","Cash"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2024-02-17,"17:24:12","35","26.43","3","12.69","male","Visa"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2019-11-09,"23:00:00","14","77.97","3","37.43","male","Visa"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2023-06-08,"07:56:21","11","14.37","1","2.3","male","Visa"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2022-11-10,"08:39:08","4","78.57","1","12.57","male","Cash"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2022-04-24,"06:31:14","21","86.63","3","41.58","male","Cash"
"Balqa 1","Balqa","TRUE","403","Retired","6179.76",2021-07-02,"10:43:06","18","50.29","3","24.14","male","Cash"
"Balqa 2","Balqa","TRUE","208","Government Employee","8186.21",2021-07-13,"14:43:56","44","97.03","5","77.62","male","Cash"
"Balqa 2","Balqa","TRUE","208","Government Employee","8186.21",2015-05-29,"20:06:12","45","25.87","3","12.42","male","Visa"
"Balqa 2","Balqa","TRUE","208","Government Employee","8186.21",2023-04-04,"14:07:49","26","7.16","6","6.87","male","Visa"
"Balqa 2","Balqa","TRUE","208","Government Employee","8186.21",2021-04-27,"22:07:29","47","43.38","1","6.94","male","CliQ"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2017-12-09,"07:45:01","1","96.3","2","30.82","female","Cash"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2022-12-07,"17:28:05","6","13.59","7","15.22","female","CliQ"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2024-08-31,"12:18:24","9","63.93","7","71.6","female","Cash"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2017-01-16,"20:53:33","46","23.4","7","26.21","female","Visa"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2022-11-12,"19:16:38","21","33.65","6","32.3","female","Visa"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2023-05-06,"22:07:00","57","94.65","1","15.14","female","Cash"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2024-01-31,"01:15:19","49","27.03","8","34.6","female","CliQ"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2023-09-27,"13:41:05","22","67.14","4","42.97","female","Cash"
"Balqa 3","Balqa","FALSE","443","Government Employee","7482.68",2018-04-17,"13:45:48","40","49.74","5","39.79","female","Cash"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2024-01-23,"08:22:06","43","21.25","10","34","female","CliQ"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2023-02-11,"22:41:20","17","73.66","4","47.14","female","Cash"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2024-06-13,"13:23:28","54","71","6","68.16","female","Visa"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2018-06-04,"01:25:50","31","47.71","7","53.44","female","CliQ"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2017-12-14,"02:51:36","35","60.68","6","58.25","female","Visa"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2018-04-05,"07:39:34","42","73.04","4","46.75","female","CliQ"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2019-09-15,"21:11:19","44","97.68","3","46.89","female","Cash"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2019-04-10,"05:50:22","25","46.14","9","66.44","female","Visa"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2022-11-07,"05:56:13","14","7.1","9","10.22","female","CliQ"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2019-08-14,"06:54:13","15","61.58","6","59.12","female","Visa"
