"invoice_id","branch_name","purchase_date","purchase_time","product_line","unit_price","quantity","tax_amount","customer_type","customer_gender","payment_method"
"amm2575","Amman",2021-08-31,"14:03:36","Home and lifestyle",16.4538056997117,5,13.1630445597693,"one-time-buyer","female","clique"
"amm2576","Amman",2022-02-02,"01:56:11","Food and beverages",31.710895486176,1,5.07374327778816,"one-time-buyer","male","Cash"
"amm2577","Amman",2017-01-15,"01:24:26","Fashion accessories",18.367141126655,1,2.93874258026481,"customer","male","clique"
"amm2578","Amman",2023-01-24,"21:17:33","Home and lifestyle",73.0976521770936,3,35.0868730450049,"one-time-buyer","female","CliQ"
"amm2579","Amman",2021-05-05,"07:52:17","Home and lifestyle",8.28234278713353,4,5.30069938376546,"customer","female","visa"
"amm2580","Amman",2024-07-14,"19:13:47","Electronic accessories",96.3601507118437,2,30.83524822779,"one-time-buyer","female","clique"
"amm2581","Amman",2024-03-17,"22:18:09","Fashion accessories",71.8494548590388,4,45.9836511097848,"customer","male","clique"
"amm2582","Amman",2022-10-09,"11:03:36","Sports and travel",52.3859612864908,3,25.1452614175156,"one-time-buyer","male","visa"
"amm2583","Amman",2018-05-16,"04:12:06","Electronic accessories",65.7697920827195,2,21.0463334664702,"customer","male","CliQ"
"amm2584","Amman",2019-04-25,"00:59:21","Home and lifestyle",36.6373988497071,3,17.5859514478594,"one-time-buyer","female","clique"
"amm2585","Amman",2019-09-10,"15:58:05","Food and beverages",11.73498148215,7,13.143179260008,"one-time-buyer","female","clique"
"amm2586","Amman",2017-08-13,"01:19:52","Fashion accessories",45.865265824832,1,7.33844253197312,"one-time-buyer","female","Cash"
"amm2587","Amman",2019-05-22,"10:06:16","Fashion accessories",43.5779283207376,4,27.889874125272,"one-time-buyer","male","clique"
"amm2588","Amman",2024-12-14,"09:25:00","Home and lifestyle",87.6754277118016,3,42.0842053016648,"one-time-buyer","male","Cash"
"amm2589","Amman",2022-01-19,"11:06:19","Electronic accessories",5.57797088637017,2,1.78495068363845,"one-time-buyer","female","visa"
"amm2590","Amman",2017-08-20,"17:58:42","Electronic accessories",26.6787270980421,4,17.074385342747,"one-time-buyer","female","clique"
"amm2591","Amman",2018-06-08,"17:12:01","Fashion accessories",72.0490855746903,3,34.5835610758513,"customer","female","visa"
"amm2592","Amman",2019-04-03,"01:15:48","Food and beverages",12.1833827730734,7,13.6453887058422,"customer","male","clique"
"amm2593","Amman",2024-04-25,"23:42:20","Home and lifestyle",61.3205371180084,5,49.0564296944067,"customer","female","Visa"
"amm2594","Amman",2018-07-11,"23:09:26","Home and lifestyle",99.775825565448,2,31.9282641809434,"one-time-buyer","female","Cash"
"amm2595","Amman",2022-01-16,"00:35:29","Health and beauty",98.0275207723025,3,47.0532099707052,"one-time-buyer","female","visa"
"amm2596","Amman",2024-02-19,"13:10:45","Food and beverages",93.9628453692421,1,15.0340552590787,"customer","male","clique"
"amm2597","Amman",2022-12-30,"03:52:34","Health and beauty",24.4520206260495,2,7.82464660033584,"customer","female","Visa"
"amm2598","Amman",2021-06-20,"16:21:16","Sports and travel",91.0439066926483,5,72.8351253541186,"customer","female","clique"
"amm2599","Amman",2024-02-14,"14:33:00","Electronic accessories",20.1628312410321,6,19.3563179913908,"customer","female","clique"
"amm2600","Amman",2024-03-30,"06:40:09","Fashion accessories",31.4603703503963,6,30.2019555363804,"one-time-buyer","female","clique"
"amm2601","Amman",2019-10-02,"23:15:19","Food and beverages",80.0796338589862,4,51.2509656697512,"one-time-buyer","female","visa"
"amm2602","Amman",2019-05-11,"14:31:03","Fashion accessories",13.5978490742855,1,2.17565585188568,"one-time-buyer","female","clique"
"amm2603","Amman",2023-06-08,"23:13:23","Electronic accessories",85.5186732031871,6,82.0979262750596,"customer","female","clique"
"amm2604","Amman",2020-01-14,"16:22:47","Health and beauty",60.4863695416134,4,38.7112765066326,"one-time-buyer","female","visa"
"amm2605","Amman",2024-07-22,"21:24:15","Electronic accessories",39.8459821240976,1,6.37535713985562,"customer","female","visa"
"amm2606","Amman",2021-03-28,"01:44:15","Food and beverages",97.1422277437523,2,31.0855128780007,"one-time-buyer","female","clique"
"amm2607","Amman",2020-07-21,"14:19:51","Food and beverages",70.1880745997187,5,56.1504596797749,"one-time-buyer","female","visa"
"amm2608","Amman",2023-07-04,"20:57:25","Fashion accessories",37.0534579351079,4,23.714213078469,"one-time-buyer","female","visa"
"amm2609","Amman",2022-06-21,"00:01:27","Health and beauty",38.4597749216482,2,12.3071279749274,"one-time-buyer","female","clique"
"amm2610","Amman",2023-03-31,"05:56:11","Food and beverages",20.0742214010097,4,12.8475016966462,"one-time-buyer","male","visa"
"amm2611","Amman",2018-09-03,"02:47:24","Electronic accessories",11.3295330596156,1,1.8127252895385,"customer","female","clique"
"amm2612","Amman",2018-09-16,"07:29:00","Fashion accessories",15.3834259137511,1,2.46134814620018,"one-time-buyer","male","CliQ"
"amm2613","Amman",2024-10-27,"18:37:49","Fashion accessories",28.1368464860134,3,13.5056863132864,"customer","female","CliQ"
"amm2614","Amman",2023-08-26,"14:34:36","Health and beauty",92.4920337297954,3,44.3961761903018,"customer","male","clique"
"amm2615","Amman",2018-06-26,"22:32:45","Fashion accessories",90.3322943404783,1,14.4531670944765,"one-time-buyer","female","visa"
"amm2616","Amman",2023-02-11,"21:35:22","Home and lifestyle",90.4330921650399,3,43.4078842392191,"one-time-buyer","male","clique"
"amm2617","Amman",2021-05-05,"16:25:53","Fashion accessories",24.7261085733771,4,15.8247094869614,"customer","female","visa"
"amm2618","Amman",2023-11-05,"14:18:00","Sports and travel",43.0343010253273,6,41.3129289843142,"one-time-buyer","male","clique"
"amm2619","Amman",2023-08-14,"18:13:50","Home and lifestyle",85.2552791300695,3,40.9225339824334,"one-time-buyer","female","clique"
"amm2620","Amman",2022-11-15,"01:47:10","Health and beauty",60.4627145163249,4,38.696137290448,"customer","male","visa"
"amm2621","Amman",2023-04-20,"20:20:28","Sports and travel",85.2437276835553,3,40.9169892881066,"one-time-buyer","female","Cash"
"amm2622","Amman",2016-05-02,"19:22:15","Home and lifestyle",44.3173997511622,4,28.3631358407438,"customer","female","clique"
"amm2623","Amman",2023-01-18,"22:56:41","Electronic accessories",13.6761776462663,3,6.56456527020782,"one-time-buyer","male","clique"
"amm2624","Amman",2024-12-25,"21:59:28","Sports and travel",77.8297944564838,3,37.3583013391122,"customer","female","visa"
"amm2625","Amman",2023-05-17,"07:37:02","Electronic accessories",63.5102913388982,5,50.8082330711186,"customer","female","CliQ"
"amm2626","Amman",2023-10-15,"23:23:28","Home and lifestyle",46.2179701554123,7,51.7641265740618,"one-time-buyer","male","visa"
"amm2627","Amman",2023-06-22,"17:35:06","Food and beverages",99.2297398636583,7,111.137308647297,"customer","female","Visa"
"amm2628","Amman",2022-11-14,"17:07:42","Health and beauty",16.57571730786,5,13.260573846288,"customer","female","clique"
"amm2629","Amman",2022-01-20,"10:06:40","Sports and travel",33.0388186278287,2,10.5724219609052,"customer","male","visa"
"amm2630","Amman",2018-11-22,"20:23:51","Sports and travel",95.1666075643152,3,45.6799716308713,"one-time-buyer","male","clique"
"amm2631","Amman",2023-11-27,"11:33:00","Health and beauty",18.0050213064533,3,8.64241022709757,"customer","female","Cash"
"amm2632","Amman",2023-08-27,"17:04:45","Home and lifestyle",12.5806479062885,1,2.01290366500616,"customer","female","clique"
"amm2633","Amman",2021-06-07,"15:29:48","Home and lifestyle",88.2539222855121,3,42.3618826970458,"customer","male","Visa"
"amm2634","Amman",2017-09-10,"05:13:00","Fashion accessories",93.9157236833125,4,60.10606315732,"one-time-buyer","female","clique"
"amm2635","Amman",2024-06-17,"16:02:54","Home and lifestyle",90.3790851717349,1,14.4606536274776,"customer","female","visa"
"amm2636","Amman",2023-06-16,"10:44:24","Home and lifestyle",24.6983774972614,3,11.8552211986855,"customer","female","clique"
"amm2637","Amman",2019-02-08,"06:07:35","Home and lifestyle",88.5741232300643,4,56.6874388672411,"one-time-buyer","male","Cash"
"amm2638","Amman",2024-02-04,"09:59:39","Sports and travel",64.1659300168976,3,30.7996464081109,"customer","male","clique"
"amm2639","Amman",2022-06-29,"10:43:12","Sports and travel",6.58132335986011,4,4.21204695031047,"customer","male","visa"
"amm2640","Amman",2022-09-26,"06:27:27","Fashion accessories",58.1075360113755,3,27.8916172854602,"customer","female","visa"
"amm2641","Amman",2017-06-28,"14:07:53","Electronic accessories",88.8889918581117,3,42.6667160918936,"one-time-buyer","male","visa"
"amm2642","Amman",2024-09-30,"21:42:16","Sports and travel",46.9308541680221,1,7.50893666688353,"customer","male","visa"
"amm2643","Amman",2018-01-17,"09:11:11","Fashion accessories",12.0212350075599,1,1.92339760120958,"customer","female","visa"
"amm2644","Amman",2019-06-09,"09:01:40","Home and lifestyle",89.4942485005595,6,85.9144785605371,"one-time-buyer","female","visa"
"amm2645","Amman",2015-08-12,"13:57:45","Food and beverages",14.9724479846191,3,7.18677503261715,"customer","male","clique"
"amm2646","Amman",2023-01-20,"03:50:33","Health and beauty",49.5729135791771,1,7.93166617266834,"customer","female","Visa"
"amm2647","Amman",2021-03-02,"12:00:27","Fashion accessories",91.5461241349112,3,43.9421395847574,"customer","female","clique"
"amm2648","Amman",2022-03-27,"07:15:13","Electronic accessories",9.19296491076238,2,2.94174877144396,"customer","female","Visa"
"amm2649","Amman",2018-04-17,"22:56:01","Electronic accessories",11.2164392659906,6,10.767781695351,"one-time-buyer","female","clique"
"amm2650","Amman",2016-03-03,"03:11:50","Fashion accessories",9.2791261873208,4,5.93864075988531,"customer","male","clique"
"amm2651","Amman",2020-12-11,"19:10:59","Electronic accessories",57.3069539223798,2,18.3382252551615,"one-time-buyer","female","visa"
"amm2652","Amman",2016-06-13,"04:53:11","Food and beverages",66.4388800540473,3,31.8906624259427,"one-time-buyer","female","CliQ"
"amm2653","Amman",2021-07-21,"12:46:31","Fashion accessories",80.0958922761492,5,64.0767138209194,"customer","female","visa"
"amm2654","Amman",2020-04-07,"21:27:38","Fashion accessories",25.7526734948624,1,4.12042775917798,"customer","female","Visa"
"amm2655","Amman",2019-02-06,"11:02:03","Electronic accessories",11.5892297355458,2,3.70855351537466,"one-time-buyer","male","Cash"
"amm2656","Amman",2024-05-25,"16:22:18","Fashion accessories",34.2161213851068,5,27.3728971080855,"one-time-buyer","female","visa"
"amm2657","Amman",2017-09-09,"05:57:19","Home and lifestyle",26.8587329203729,4,17.1895890690386,"one-time-buyer","female","visa"
"amm2658","Amman",2019-03-06,"18:59:14","Sports and travel",45.4705506481696,3,21.8258643111214,"one-time-buyer","male","visa"
"amm2659","Amman",2024-05-23,"06:49:19","Home and lifestyle",17.8830362635199,1,2.86128580216318,"customer","female","visa"
"amm2660","Amman",2023-12-17,"09:13:05","Fashion accessories",98.3078898710664,1,15.7292623793706,"one-time-buyer","female","clique"
"amm2661","Amman",2016-04-08,"22:52:39","Home and lifestyle",84.4719090929721,3,40.5465163646266,"customer","male","Visa"
"amm2662","Amman",2021-01-14,"05:08:34","Health and beauty",23.2715096091852,7,26.0640907622874,"one-time-buyer","male","visa"
"amm2663","Amman",2018-04-30,"07:57:47","Health and beauty",83.1231779174414,3,39.8991254003719,"one-time-buyer","female","clique"
"amm2664","Amman",2022-01-26,"14:54:15","Fashion accessories",40.1185378059745,3,19.2568981468678,"one-time-buyer","female","Visa"
"amm2665","Amman",2019-04-17,"00:36:18","Fashion accessories",84.4552504119929,3,40.5385201977566,"one-time-buyer","male","visa"
"amm2666","Amman",2017-11-08,"13:58:55","Fashion accessories",55.6521807366516,4,35.6173956714571,"customer","female","visa"
"amm2667","Amman",2015-02-19,"09:59:05","Home and lifestyle",10.5111726303585,1,1.68178762085736,"one-time-buyer","female","clique"
"amm2668","Amman",2022-02-09,"03:56:21","Electronic accessories",68.2322905492038,3,32.7514994636178,"customer","female","clique"
"amm2669","Amman",2024-03-11,"13:31:23","Health and beauty",52.9655897419434,2,16.9489887174219,"customer","female","visa"
"amm2670","Amman",2022-11-04,"12:48:07","Fashion accessories",6.57027339329943,3,3.15373122878373,"customer","female","visa"
"amm2671","Amman",2023-02-25,"12:33:51","Food and beverages",72.8012639435474,4,46.5928089238703,"one-time-buyer","female","visa"
"amm2672","Amman",2015-11-08,"04:30:44","Food and beverages",94.9650467303582,1,15.1944074768573,"one-time-buyer","female","visa"
"amm2673","Amman",2024-03-16,"02:21:43","Fashion accessories",61.7449432169087,3,29.6375727441162,"one-time-buyer","male","clique"
"amm2674","Amman",2022-05-06,"21:56:55","Sports and travel",74.1746801778208,1,11.8679488284513,"customer","female","visa"
"amm2675","Amman",2024-10-17,"09:11:52","Home and lifestyle",16.7407934181392,3,8.03558084070682,"customer","female","visa"
"amm2676","Amman",2023-10-11,"06:01:42","Health and beauty",71.5481759130489,1,11.4477081460878,"customer","male","clique"
"amm2677","Amman",2023-10-11,"17:16:16","Food and beverages",70.7216778036673,5,56.5773422429338,"one-time-buyer","male","clique"
"amm2678","Amman",2024-02-22,"10:48:17","Food and beverages",69.9906361999456,1,11.1985017919913,"customer","female","Visa"
"amm2679","Amman",2023-02-19,"00:42:18","Food and beverages",19.0319766267203,1,3.04511626027524,"one-time-buyer","male","clique"
"amm2680","Amman",2019-06-23,"01:26:39","Home and lifestyle",59.8057612893172,7,66.9824526440352,"one-time-buyer","female","clique"
"amm2681","Amman",2018-07-23,"15:34:19","Electronic accessories",91.1336957360618,3,43.7441739533097,"customer","female","Cash"
"amm2682","Amman",2022-05-11,"23:04:04","Food and beverages",10.3211852733511,2,3.30277928747237,"one-time-buyer","male","CliQ"
"amm2683","Amman",2018-05-13,"04:22:42","Health and beauty",74.56708328682,2,23.8614666517824,"customer","female","clique"
"amm2684","Amman",2020-01-29,"09:31:10","Home and lifestyle",72.2165538673289,4,46.2185944750905,"customer","male","clique"
"amm2685","Amman",2024-10-13,"02:13:01","Food and beverages",90.7791688735597,3,43.5740010593086,"customer","female","clique"
"amm2686","Amman",2023-10-25,"23:39:16","Food and beverages",13.7262400856707,3,6.58859524112195,"one-time-buyer","female","clique"
"amm2687","Amman",2023-12-31,"18:44:21","Sports and travel",75.0116613018326,1,12.0018658082932,"one-time-buyer","male","Visa"
"amm2688","Amman",2022-08-07,"09:00:06","Fashion accessories",43.3543828816619,2,13.8734025221318,"one-time-buyer","male","clique"
"amm2689","Amman",2021-12-16,"06:48:25","Home and lifestyle",10.8129528572317,3,5.19021737147123,"customer","female","visa"
"amm2690","Amman",2023-04-29,"10:37:44","Sports and travel",18.4633356076665,3,8.86240109167993,"one-time-buyer","male","visa"
"amm2691","Amman",2022-07-24,"05:41:07","Electronic accessories",45.2638009167276,2,14.4844162933528,"one-time-buyer","female","visa"
"amm2692","Amman",2021-04-25,"23:25:57","Sports and travel",47.1645963587798,1,7.54633541740477,"customer","male","CliQ"
"amm2693","Amman",2021-09-17,"03:57:21","Home and lifestyle",30.2812911791261,1,4.84500658866018,"customer","female","Visa"
"amm2694","Amman",2021-07-04,"15:34:42","Electronic accessories",33.6637590220198,2,10.7724028870463,"customer","male","clique"
"amm2695","Amman",2023-02-02,"02:52:28","Food and beverages",14.3803681968711,3,6.90257673449814,"one-time-buyer","male","visa"
"amm2696","Amman",2022-08-28,"12:07:58","Electronic accessories",94.0529352077283,2,30.0969392664731,"customer","female","Visa"
"amm2697","Amman",2024-09-20,"11:17:17","Food and beverages",63.4390846360475,4,40.6010141670704,"customer","female","visa"
"amm2698","Amman",2024-07-14,"02:43:38","Sports and travel",20.0464547355659,4,12.8297310307622,"customer","male","CliQ"
"amm2699","Amman",2018-05-12,"05:28:55","Health and beauty",95.6075478589628,2,30.5944153148681,"one-time-buyer","male","CliQ"
"amm2700","Amman",2022-12-01,"08:50:39","Food and beverages",42.4235417949967,6,40.7266001231968,"one-time-buyer","male","Visa"
"amm2701","Amman",2024-09-28,"07:09:17","Food and beverages",40.3297715494409,6,38.7165806874633,"one-time-buyer","female","visa"
"amm2702","Amman",2023-09-26,"17:38:34","Fashion accessories",41.0676003189292,3,19.712448153086,"customer","female","Cash"
"amm2703","Amman",2019-02-23,"10:58:03","Sports and travel",32.5563438842073,4,20.8360600858927,"customer","male","visa"
"amm2704","Amman",2023-02-26,"09:57:04","Home and lifestyle",90.2362472820096,7,101.064596955851,"customer","female","clique"
"amm2705","Amman",2019-07-13,"16:36:17","Fashion accessories",9.54677569563501,3,4.5824523339048,"customer","male","clique"
"amm2706","Amman",2024-04-15,"11:33:54","Food and beverages",66.2285417946987,2,21.1931333743036,"customer","female","clique"
"amm2707","Amman",2022-03-26,"05:14:53","Sports and travel",48.0512377340347,4,30.7527921497822,"one-time-buyer","female","visa"
"amm2708","Amman",2022-01-05,"14:51:35","Fashion accessories",88.8962531869765,5,71.1170025495812,"one-time-buyer","female","visa"
"amm2709","Amman",2016-08-25,"22:52:54","Food and beverages",69.4060440396424,4,44.4198681853712,"customer","female","visa"
"amm2710","Amman",2024-06-22,"06:23:22","Sports and travel",77.783368852688,2,24.8906780328602,"one-time-buyer","male","visa"
"amm2711","Amman",2021-06-08,"13:29:17","Fashion accessories",67.0932653860655,4,42.9396898470819,"customer","female","visa"
"amm2712","Amman",2024-03-02,"10:31:35","Electronic accessories",80.7734574971255,1,12.9237531995401,"one-time-buyer","female","clique"
"amm2713","Amman",2024-05-22,"21:25:02","Sports and travel",99.5983402593993,3,47.8072033245116,"customer","male","clique"
"amm2714","Amman",2024-02-23,"01:30:59","Health and beauty",94.670189213939,3,45.4416908226907,"one-time-buyer","female","visa"
"amm2715","Amman",2024-04-26,"14:07:35","Food and beverages",41.6180682193954,3,19.9766727453098,"one-time-buyer","male","visa"
"amm2716","Amman",2024-01-26,"18:27:43","Fashion accessories",86.0256173240487,6,82.5845926310867,"customer","male","visa"
"amm2717","Amman",2024-07-05,"10:37:01","Health and beauty",12.5876391853672,2,4.02804453931749,"one-time-buyer","female","clique"
"amm2718","Amman",2019-06-19,"16:27:13","Electronic accessories",69.8791620857082,3,33.5419978011399,"customer","male","visa"
"amm2719","Amman",2018-06-07,"10:50:25","Food and beverages",65.1149407494813,3,31.255171559751,"one-time-buyer","female","visa"
"amm2720","Amman",2023-04-11,"21:36:55","Home and lifestyle",25.6288476055488,2,8.20123123377562,"customer","male","clique"
"amm2721","Amman",2017-02-08,"01:21:27","Fashion accessories",63.3991269336548,3,30.4315809281543,"customer","female","visa"
"amm2722","Amman",2023-01-06,"08:09:22","Fashion accessories",51.1130406218581,3,24.5342594984919,"customer","male","visa"
"amm2723","Amman",2020-09-16,"06:24:53","Electronic accessories",60.2468003670219,3,28.9184641761705,"customer","female","clique"
"amm2724","Amman",2015-01-14,"13:02:25","Food and beverages",53.1380750681274,2,17.0041840218008,"one-time-buyer","male","clique"
"amm2725","Amman",2023-01-18,"07:56:02","Food and beverages",36.6528060426936,2,11.7288979336619,"customer","male","CliQ"
"amm2726","Amman",2022-02-17,"08:15:25","Food and beverages",51.6827512008604,4,33.0769607685506,"customer","female","Cash"
"amm2727","Amman",2024-04-02,"04:32:33","Fashion accessories",40.2180670888629,4,25.7395629368722,"one-time-buyer","male","Visa"
"amm2728","Amman",2019-06-27,"20:30:14","Electronic accessories",69.9397432617843,5,55.9517946094275,"one-time-buyer","female","clique"
"amm2729","Amman",2024-03-27,"06:55:18","Electronic accessories",70.5068072467111,7,78.9676241163164,"customer","male","visa"
"amm2730","Amman",2024-08-14,"06:21:00","Sports and travel",58.0440712149721,6,55.7223083663732,"customer","male","clique"
"amm2731","Amman",2016-03-02,"13:23:13","Food and beverages",46.0541221534368,3,22.1059786336496,"customer","female","Visa"
"amm2732","Amman",2022-05-27,"23:40:04","Food and beverages",33.0553480237722,3,15.8665670514107,"one-time-buyer","female","clique"
"amm2733","Amman",2023-07-26,"02:02:54","Sports and travel",60.5379176861607,2,19.3721336595714,"customer","male","visa"
"amm2734","Amman",2023-04-05,"06:16:45","Sports and travel",74.6002202027012,3,35.8081056972966,"customer","female","visa"
"amm2735","Amman",2016-10-07,"05:03:32","Home and lifestyle",31.8734623165801,2,10.1995079413056,"one-time-buyer","female","visa"
"amm2736","Amman",2022-08-30,"05:16:41","Fashion accessories",82.7491595828906,2,26.479731066525,"one-time-buyer","female","Cash"
"amm2737","Amman",2017-06-06,"01:03:02","Sports and travel",30.0057399109937,3,14.402755157277,"customer","female","visa"
"amm2738","Amman",2024-04-11,"18:32:20","Home and lifestyle",50.3942877985537,2,16.1261720955372,"customer","female","clique"
"amm2739","Amman",2016-08-23,"10:45:29","Health and beauty",11.7740911897272,3,5.65156377106905,"one-time-buyer","female","clique"
"amm2740","Amman",2024-10-30,"04:31:28","Sports and travel",78.2850646646693,4,50.1024413853884,"one-time-buyer","male","clique"
"amm2741","Amman",2015-07-03,"16:44:28","Food and beverages",93.5738905321341,2,29.9436449702829,"customer","male","visa"
"amm2742","Amman",2019-11-25,"19:27:53","Health and beauty",69.1149630839936,3,33.1751822803169,"one-time-buyer","female","visa"
"amm2743","Amman",2018-06-24,"12:59:47","Home and lifestyle",72.37822775729,4,46.3220657646656,"one-time-buyer","female","clique"
"amm2744","Amman",2020-01-30,"22:21:09","Fashion accessories",16.1948080919683,4,10.3646771788597,"one-time-buyer","female","CliQ"
"amm2745","Amman",2021-04-09,"01:07:25","Electronic accessories",22.9405623022467,5,18.3524498417974,"one-time-buyer","female","Visa"
"amm2746","Amman",2023-10-04,"14:49:18","Food and beverages",90.2973663678858,6,86.6854717131704,"customer","male","clique"
"amm2747","Amman",2020-11-06,"03:55:17","Food and beverages",97.0778197527397,6,93.1947069626301,"customer","female","visa"
"amm2748","Amman",2022-11-08,"12:03:24","Health and beauty",18.0509184452239,1,2.88814695123583,"customer","female","clique"
"amm2749","Amman",2023-08-01,"10:35:57","Home and lifestyle",98.753059898736,1,15.8004895837978,"one-time-buyer","female","CliQ"
"amm2750","Amman",2016-01-01,"10:25:55","Food and beverages",12.2668168100063,3,5.88807206880301,"customer","female","clique"
"amm2751","Amman",2024-01-24,"19:42:05","Home and lifestyle",22.60201469413,2,7.23264470212162,"customer","female","Cash"
"amm2752","Amman",2024-10-14,"00:59:57","Health and beauty",71.9747462589294,1,11.5159594014287,"customer","female","visa"
"amm2753","Amman",2021-11-01,"04:28:17","Health and beauty",6.49621231132187,8,8.31515175849199,"customer","female","clique"
"amm2754","Amman",2023-12-03,"18:26:42","Fashion accessories",71.0581497510429,2,22.7386079203337,"customer","female","clique"
"amm2755","Amman",2022-03-06,"04:45:01","Food and beverages",69.688435094431,1,11.150149615109,"one-time-buyer","female","Visa"
"amm2756","Amman",2019-07-02,"03:20:09","Sports and travel",63.9256051939446,6,61.3685809861869,"one-time-buyer","male","Visa"
"amm2757","Amman",2022-04-16,"13:36:55","Home and lifestyle",58.7982303102035,1,9.40771684963256,"one-time-buyer","female","visa"
"amm2758","Amman",2023-12-15,"15:47:27","Home and lifestyle",94.7605753794778,1,15.1616920607165,"customer","female","clique"
"amm2759","Amman",2022-06-10,"00:38:35","Food and beverages",21.7056744417641,1,3.47290791068226,"one-time-buyer","male","clique"
"amm2760","Amman",2023-08-27,"20:30:43","Home and lifestyle",40.4574578965548,3,19.4195797903463,"one-time-buyer","male","Cash"
"amm2761","Amman",2020-03-21,"12:45:31","Fashion accessories",55.6677114637569,2,17.8136676684022,"one-time-buyer","female","visa"
"amm2762","Amman",2016-08-03,"21:06:08","Electronic accessories",78.259347891435,8,100.171965301037,"one-time-buyer","male","clique"
"amm2763","Amman",2019-12-20,"17:33:04","Home and lifestyle",44.4303945847787,4,28.4354525342584,"one-time-buyer","female","CliQ"
"amm2764","Amman",2023-03-29,"05:40:17","Fashion accessories",7.70379373454489,2,2.46521399505436,"one-time-buyer","female","Cash"
"amm2765","Amman",2022-09-25,"14:46:42","Fashion accessories",48.445983545389,1,7.75135736726224,"customer","male","clique"
"amm2766","Amman",2022-03-30,"17:56:26","Health and beauty",12.1457188681234,1,1.94331501889974,"one-time-buyer","male","visa"
"amm2767","Amman",2023-10-22,"14:07:55","Health and beauty",87.0828245463781,1,13.9332519274205,"customer","female","Visa"
"amm2768","Amman",2022-04-19,"15:32:05","Fashion accessories",84.4364325935021,2,27.0196584299207,"customer","male","clique"
"amm2769","Amman",2023-04-06,"11:14:04","Home and lifestyle",8.42552542220801,3,4.04425220265985,"customer","female","visa"
"amm2770","Amman",2020-04-21,"05:09:12","Health and beauty",65.9671753400471,3,31.6642441632226,"customer","female","visa"
"amm2771","Amman",2021-10-13,"22:31:29","Food and beverages",51.0319855844136,6,48.9907061610371,"one-time-buyer","female","visa"
"amm2772","Amman",2019-06-30,"14:13:31","Home and lifestyle",55.4960318189114,4,35.5174603641033,"one-time-buyer","male","Visa"
"amm2773","Amman",2020-10-15,"18:11:34","Food and beverages",50.6005331745837,4,32.3843412317336,"one-time-buyer","male","visa"
"amm2774","Amman",2020-12-05,"12:57:06","Fashion accessories",11.6974698437843,2,3.74319035001099,"customer","male","clique"
"amm2775","Amman",2018-11-15,"17:41:17","Health and beauty",87.6628642145079,2,28.0521165486425,"one-time-buyer","male","visa"
"amm2776","Amman",2018-06-10,"05:39:29","Electronic accessories",6.67426390573382,3,3.20364667475224,"one-time-buyer","female","clique"
"amm2777","Amman",2023-02-05,"01:48:17","Health and beauty",78.3044314081781,4,50.114836101234,"customer","female","clique"
"amm2778","Amman",2023-12-20,"22:06:34","Health and beauty",89.8675480589736,3,43.1364230683073,"customer","female","CliQ"
"amm2779","Amman",2023-10-15,"00:57:54","Fashion accessories",95.6110860221088,1,15.2977737635374,"customer","female","CliQ"
"amm2780","Amman",2018-02-02,"16:04:35","Sports and travel",79.3173001671676,3,38.0723040802404,"one-time-buyer","male","clique"
"amm2781","Amman",2018-12-17,"12:46:27","Fashion accessories",41.754220048897,1,6.68067520782351,"one-time-buyer","male","visa"
"amm2782","Amman",2022-10-29,"22:42:12","Electronic accessories",17.9052681801841,4,11.4593716353178,"one-time-buyer","female","CliQ"
"amm2783","Amman",2019-02-18,"18:17:05","Fashion accessories",82.6408250932582,5,66.1126600746065,"customer","female","Cash"
"amm2784","Amman",2024-10-18,"10:47:51","Health and beauty",51.2577542173676,1,8.20124067477882,"one-time-buyer","female","Visa"
"amm2785","Amman",2019-11-08,"14:22:53","Sports and travel",16.8638226285111,5,13.4910581028089,"customer","male","clique"
"amm2786","Amman",2017-06-26,"06:51:38","Health and beauty",43.3882133138832,7,48.5947989115492,"one-time-buyer","male","clique"
"amm2787","Amman",2023-01-13,"03:22:11","Fashion accessories",77.606947820168,5,62.0855582561344,"one-time-buyer","female","Cash"
"amm2788","Amman",2016-08-15,"05:13:20","Food and beverages",48.7130854115821,1,7.79409366585314,"one-time-buyer","female","clique"
"amm2789","Amman",2019-10-30,"09:31:23","Health and beauty",28.3169976295903,3,13.5921588622034,"one-time-buyer","male","clique"
"amm2790","Amman",2023-06-24,"03:03:05","Sports and travel",11.07210881426,3,5.3146122308448,"customer","male","CliQ"
"amm2791","Amman",2018-12-01,"10:02:12","Home and lifestyle",5.31102400738746,2,1.69952768236399,"one-time-buyer","female","CliQ"
"amm2792","Amman",2023-11-26,"20:49:04","Health and beauty",32.912191466894,5,26.3297531735152,"one-time-buyer","female","clique"
"amm2793","Amman",2024-05-19,"12:09:42","Health and beauty",41.507904761238,3,19.9237942853943,"customer","female","visa"
"amm2794","Amman",2021-11-05,"06:46:19","Fashion accessories",12.6339116157033,2,4.04285171702504,"customer","female","Cash"
"amm2795","Amman",2021-01-20,"09:05:34","Fashion accessories",20.4676198388916,3,9.82445752266795,"customer","female","clique"
"amm2796","Amman",2023-09-11,"09:38:52","Health and beauty",89.3914972664788,1,14.3026395626366,"customer","male","visa"
"amm2797","Amman",2024-07-01,"08:11:46","Home and lifestyle",28.8927562709432,5,23.1142050167546,"one-time-buyer","female","visa"
